  0.0000E+00  0.0000E+00  0.0000E+00
  0.7821E+00  0.5360E-02  0.5721E-03
  0.1564E+01  0.1334E-01  0.9319E-03
  0.2346E+01  0.2391E-01  0.1093E-02
  0.3128E+01  0.3701E-01  0.1077E-02
  0.3911E+01  0.5257E-01  0.9121E-03
  0.4693E+01  0.7050E-01  0.6339E-03
  0.5475E+01  0.9071E-01  0.2872E-03
  0.6257E+01  0.1131E+00  0.1796E-03
  0.7039E+01  0.1375E+00  0.5534E-03
  0.7821E+01  0.1638E+00  0.9205E-03
  0.8603E+01  0.1920E+00  0.1229E-02
  0.9385E+01  0.2218E+00  0.1453E-02
  0.1017E+02  0.2533E+00  0.1577E-02
  0.1095E+02  0.2862E+00  0.1592E-02
  0.1173E+02  0.3205E+00  0.1499E-02
  0.1251E+02  0.3561E+00  0.1309E-02
  0.1330E+02  0.3929E+00  0.1043E-02
  0.1408E+02  0.4308E+00  0.7451E-03
  0.1486E+02  0.4697E+00  0.5191E-03
  0.1564E+02  0.5094E+00  0.5672E-03
  0.1642E+02  0.5500E+00  0.8441E-03
  0.1721E+02  0.5912E+00  0.1163E-02
  0.1799E+02  0.6330E+00  0.1446E-02
  0.1877E+02  0.6752E+00  0.1659E-02
  0.1955E+02  0.7177E+00  0.1782E-02
  0.2034E+02  0.7602E+00  0.1811E-02
  0.2112E+02  0.8026E+00  0.1749E-02
  0.2190E+02  0.8448E+00  0.1611E-02
  0.2268E+02  0.8865E+00  0.1428E-02
  0.2346E+02  0.9275E+00  0.1252E-02
  0.2425E+02  0.9677E+00  0.1156E-02
  0.2503E+02  0.1007E+01  0.1200E-02
  0.2581E+02  0.1045E+01  0.1374E-02
  0.2659E+02  0.1082E+01  0.1615E-02
  0.2737E+02  0.1118E+01  0.1859E-02
  0.2816E+02  0.1152E+01  0.2062E-02
  0.2894E+02  0.1184E+01  0.2199E-02
  0.2972E+02  0.1216E+01  0.2260E-02
  0.3050E+02  0.1245E+01  0.2244E-02
  0.3128E+02  0.1274E+01  0.2166E-02
  0.3207E+02  0.1301E+01  0.2052E-02
  0.3285E+02  0.1327E+01  0.1939E-02
  0.3363E+02  0.1351E+01  0.1874E-02
  0.3441E+02  0.1375E+01  0.1893E-02
  0.3520E+02  0.1398E+01  0.2003E-02
  0.3598E+02  0.1420E+01  0.2179E-02
  0.3676E+02  0.1442E+01  0.2381E-02
  0.3754E+02  0.1464E+01  0.2571E-02
  0.3832E+02  0.1485E+01  0.2720E-02
  0.3911E+02  0.1505E+01  0.2815E-02
  0.3989E+02  0.1526E+01  0.2851E-02
  0.4067E+02  0.1546E+01  0.2839E-02
  0.4145E+02  0.1567E+01  0.2797E-02
  0.4223E+02  0.1587E+01  0.2753E-02
  0.4302E+02  0.1607E+01  0.2739E-02
  0.4380E+02  0.1627E+01  0.2776E-02
  0.4458E+02  0.1647E+01  0.2872E-02
  0.4536E+02  0.1667E+01  0.3016E-02
  0.4615E+02  0.1686E+01  0.3181E-02
  0.4693E+02  0.1705E+01  0.3339E-02
  0.4771E+02  0.1724E+01  0.3466E-02
  0.4849E+02  0.1743E+01  0.3543E-02
  0.4927E+02  0.1761E+01  0.3563E-02
  0.5006E+02  0.1779E+01  0.3529E-02
  0.5084E+02  0.1797E+01  0.3455E-02
  0.5162E+02  0.1815E+01  0.3365E-02
  0.5240E+02  0.1833E+01  0.3286E-02
  0.5318E+02  0.1850E+01  0.3246E-02
  0.5397E+02  0.1868E+01  0.3262E-02
  0.5475E+02  0.1886E+01  0.3338E-02
  0.5553E+02  0.1904E+01  0.3457E-02
  0.5631E+02  0.1923E+01  0.3596E-02
  0.5709E+02  0.1941E+01  0.3728E-02
  0.5788E+02  0.1960E+01  0.3832E-02
  0.5866E+02  0.1980E+01  0.3896E-02
  0.5944E+02  0.1999E+01  0.3917E-02
  0.6022E+02  0.2019E+01  0.3902E-02
  0.6101E+02  0.2039E+01  0.3869E-02
  0.6179E+02  0.2059E+01  0.3837E-02
  0.6257E+02  0.2080E+01  0.3829E-02
  0.6335E+02  0.2100E+01  0.3859E-02
  0.6413E+02  0.2120E+01  0.3929E-02
  0.6492E+02  0.2139E+01  0.4030E-02
  0.6570E+02  0.2158E+01  0.4144E-02
  0.6648E+02  0.2177E+01  0.4249E-02
  0.6726E+02  0.2195E+01  0.4324E-02
  0.6804E+02  0.2212E+01  0.4357E-02
  0.6883E+02  0.2228E+01  0.4342E-02
  0.6961E+02  0.2244E+01  0.4285E-02
  0.7039E+02  0.2258E+01  0.4198E-02
  0.7117E+02  0.2271E+01  0.4103E-02
  0.7196E+02  0.2283E+01  0.4024E-02
  0.7274E+02  0.2293E+01  0.3984E-02
  0.7352E+02  0.2303E+01  0.3994E-02
  0.7430E+02  0.2311E+01  0.4055E-02
  0.7508E+02  0.2318E+01  0.4154E-02
  0.7587E+02  0.2323E+01  0.4270E-02
  0.7665E+02  0.2327E+01  0.4382E-02
  0.7743E+02  0.2329E+01  0.4474E-02
  0.7821E+02  0.2329E+01  0.4534E-02
  0.7899E+02  0.2328E+01  0.4563E-02
  0.7978E+02  0.2324E+01  0.4566E-02
  0.8056E+02  0.2319E+01  0.4557E-02
  0.8134E+02  0.2312E+01  0.4550E-02
